localhour,latitude,longitude,tz_offset,summary,ozone,ozone_error,temperature,temperature_error,dew_point,dew_point_error,humidity,humidity_error,visibility,visibility_error,apparent_temperature,apparent_temperature_error,pressure,pressure_error,wind_speed,wind_speed_error,cloud_cover,cloud_cover_error,wind_bearing,precip_intensity,precip_intensity_error,precip_probability,precip_type,irradiance,location
2018-04-19 16:00:00,30.292432,-97.699662,-5.0,Clear,,,75.36,,38.3,,0.26,,10.0,,75.36,,1023.49,,3.74,,0.0,,42.0,0.0,,0.0,,,
2018-04-19 17:00:00,30.292432,-97.699662,-5.0,Clear,,,74.37,,38.59,,0.27,,10.0,,74.37,,1023.27,,2.89,,0.0,,37.0,0.0,,0.0,,,
2018-04-19 18:00:00,30.292432,-97.699662,-5.0,Clear,,,73.96,,39.56,,0.29,,10.0,,73.96,,1023.02,,2.33,,0.0,,47.0,0.0,,0.0,,,
2018-04-19 19:00:00,30.292432,-97.699662,-5.0,Clear,,,71.6,,39.19,,0.31,,10.0,,71.6,,1022.99,,2.3,,0.0,,38.0,0.0,,0.0,,,
2018-04-19 20:00:00,30.292432,-97.699662,-5.0,Clear,,,68.26,,39.82,,0.35,,10.0,,68.26,,1023.22,,0.97,,0.0,,49.0,0.0,,0.0,,,
2018-04-19 21:00:00,30.292432,-97.699662,-5.0,Clear,,,64.7,,40.19,,0.41,,10.0,,64.7,,1023.4,,0.53,,0.0,,50.0,0.0,,0.0,,,
2018-04-19 22:00:00,30.292432,-97.699662,-5.0,Clear,,,62.93,,40.52,,0.44,,10.0,,62.93,,1023.4,,0.87,,0.0,,44.0,0.0,,0.0,,,
2018-04-19 23:00:00,30.292432,-97.699662,-5.0,Clear,,,61.59,,41.03,,0.47,,10.0,,61.59,,1023.11,,0.75,,0.0,,48.0,0.0,,0.0,,,
2018-04-20 00:00:00,30.292432,-97.699662,-5.0,Clear,,,60.14,,40.99,,0.49,,10.0,,60.14,,1023.48,,0.62,,0.0,,61.0,0.0,,0.0,,,
2018-04-20 01:00:00,30.292432,-97.699662,-5.0,Clear,,,57.99,,40.99,,0.53,,10.0,,57.99,,1023.64,,0.36,,0.0,,49.0,0.0,,0.0,,,
2018-04-20 02:00:00,30.292432,-97.699662,-5.0,Clear,,,56.97,,41.31,,0.56,,10.0,,56.97,,1022.77,,0.54,,0.0,,54.0,0.0,,0.0,,,
2018-04-20 03:00:00,30.292432,-97.699662,-5.0,Clear,,,56.35,,41.81,,0.58,,10.0,,56.35,,1022.35,,0.58,,0.0,,35.0,0.0,,0.0,,,
2018-04-20 04:00:00,30.292432,-97.699662,-5.0,Clear,,,56.33,,42.19,,0.59,,10.0,,56.33,,1022.01,,0.5,,0.0,,42.0,0.0,,0.0,,,
2018-04-20 05:00:00,30.292432,-97.699662,-5.0,Clear,,,56.22,,42.82,,0.61,,10.0,,56.22,,1021.86,,0.8,,0.0,,61.0,0.0,,0.0,,,
2018-04-20 06:00:00,30.292432,-97.699662,-5.0,Clear,,,56.48,,43.47,,0.62,,10.0,,56.48,,1022.01,,0.62,,0.0,,79.0,0.0,,0.0,,,
2018-04-20 07:00:00,30.292432,-97.699662,-5.0,Clear,,,56.29,,43.95,,0.63,,10.0,,56.29,,1023.11,,0.81,,0.0,,77.0,0.0,,0.0,,,
2018-04-20 08:00:00,30.292432,-97.699662,-5.0,Clear,,,56.26,,44.72,,0.65,,10.0,,56.26,,1023.15,,1.8,,0.01,,88.0,0.0,,0.0,,,
2018-04-20 09:00:00,30.292432,-97.699662,-5.0,Clear,,,57.61,,45.85,,0.65,,10.0,,57.61,,1023.9,,2.18,,0.0,,94.0,0.0,,0.0,,,
2018-04-20 10:00:00,30.292432,-97.699662,-5.0,Clear,,,60.56,,46.3,,0.59,,10.0,,60.56,,1024.18,,2.95,,0.0,,103.0,0.0,,0.0,,,
2018-04-20 11:00:00,30.292432,-97.699662,-5.0,Clear,,,61.24,,45.84,,0.57,,10.0,,61.24,,1024.46,,3.34,,0.04,,102.0,0.0,,0.0,,,
2018-04-20 12:00:00,30.292432,-97.699662,-5.0,Clear,,,63.56,,46.32,,0.53,,10.0,,63.56,,1023.87,,3.3,,0.04,,111.0,0.0,,0.0,,,
2018-04-20 13:00:00,30.292432,-97.699662,-5.0,Clear,,,65.96,,47.69,,0.52,,10.0,,65.96,,1022.36,,3.34,,0.1,,107.0,0.0,,0.0,,,
2018-04-20 14:00:00,30.292432,-97.699662,-5.0,Clear,,,68.2,,49.22,,0.51,,10.0,,68.2,,1021.41,,3.35,,0.17,,119.0,0.0,,0.0,,,
2018-04-20 15:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,68.6,,50.11,,0.52,,10.0,,68.6,,1021.06,,2.8,,0.41,,143.0,0.0,,0.0,,,
2018-04-20 16:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,67.46,,50.04,,0.54,,10.0,,67.46,,1019.92,,2.9,,0.64,,135.0,0.0,,0.0,,,
2018-04-20 17:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,67.06,,50.0,,0.54,,10.0,,67.06,,1018.9,,3.24,,0.35,,136.0,0.0,,0.0,,,
2018-04-20 18:00:00,30.292432,-97.699662,-5.0,Clear,,,66.78,,49.51,,0.54,,10.0,,66.78,,1018.35,,2.94,,0.14,,136.0,0.0,,0.0,,,
2018-04-20 19:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,65.19,,49.1,,0.56,,10.0,,65.19,,1018.4,,2.89,,0.43,,129.0,0.0,,0.0,,,
2018-04-20 20:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,63.35,,48.56,,0.59,,10.0,,63.35,,1017.81,,2.41,,0.66,,121.0,0.0,,0.0,,,
2018-04-20 21:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,61.91,,48.0,,0.6,,10.0,,61.91,,1017.96,,1.9,,0.74,,115.0,0.0,,0.0,,,
2018-04-20 22:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,61.41,,47.84,,0.61,,10.0,,61.41,,1018.52,,1.92,,0.9,,115.0,0.0,,0.0,,,
2018-04-20 23:00:00,30.292432,-97.699662,-5.0,Overcast,,,60.47,,48.29,,0.64,,10.0,,60.47,,1018.11,,1.99,,1.0,,115.0,0.0,,0.0,,,
2018-04-21 00:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.75,,49.19,,0.68,,10.0,,59.75,,1017.76,,2.12,,0.97,,123.0,0.0,,0.0,,,
2018-04-21 01:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.63,,51.33,,0.74,,10.0,,59.63,,1016.3,,2.67,,1.0,,127.0,0.0,,0.0,,,
2018-04-21 02:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.58,,52.94,,0.79,,10.0,,59.58,,1015.97,,2.18,,1.0,,126.0,0.0,,0.0,,,
2018-04-21 03:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.6,,53.85,,0.81,,10.0,,59.6,,1015.0,,2.56,,1.0,,135.0,0.0,,0.0,,,
2018-04-21 04:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.72,,54.74,,0.84,,10.0,,59.72,,1014.26,,1.11,,1.0,,123.0,0.0,,0.0,,,
2018-04-21 05:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.98,,55.41,,0.85,,10.0,,59.98,,1015.63,,0.23,,1.0,,53.0,0.0,,0.0,,,
2018-04-21 06:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.52,,55.74,,0.87,,7.92,,59.52,,1015.52,,0.56,,1.0,,51.0,0.0,,0.0,,,
2018-04-21 07:00:00,30.292432,-97.699662,-5.0,Overcast,,,58.92,,55.87,,0.9,,5.32,,58.92,,1015.67,,0.84,,1.0,,72.0,0.0011,,0.18,,,
2018-04-21 08:00:00,30.292432,-97.699662,-5.0,Overcast,,,58.98,,56.36,,0.91,,4.03,,58.98,,1015.77,,0.99,,1.0,,78.0,0.0017,,0.21,,,
2018-04-21 09:00:00,30.292432,-97.699662,-5.0,Overcast,,,59.57,,57.11,,0.92,,2.74,,59.57,,1015.73,,0.92,,1.0,,96.0,0.0003,,0.05,,,
2018-04-21 10:00:00,30.292432,-97.699662,-5.0,Overcast,,,60.58,,58.14,,0.92,,4.23,,60.65,,1015.58,,1.23,,1.0,,111.0,0.0,,0.0,,,
2018-04-21 11:00:00,30.292432,-97.699662,-5.0,Overcast,,,61.81,,59.29,,0.91,,4.06,,61.99,,1015.96,,1.14,,1.0,,121.0,0.0,,0.0,,,
2018-04-21 12:00:00,30.292432,-97.699662,-5.0,Overcast,,,63.53,,61.03,,0.92,,3.04,,63.89,,1015.29,,1.7,,1.0,,138.0,0.0005,,0.08,,,
2018-04-21 13:00:00,30.292432,-97.699662,-5.0,Overcast,,,65.1,,62.45,,0.91,,5.56,,65.59,,1014.52,,1.29,,1.0,,153.0,0.0005,,0.06,,,
2018-04-21 14:00:00,30.292432,-97.699662,-5.0,Overcast,,,66.51,,63.57,,0.9,,6.89,,67.1,,1014.02,,0.97,,1.0,,167.0,0.0,,0.0,,,
2018-04-21 15:00:00,30.292432,-97.699662,-5.0,Overcast,,,68.18,,64.82,,0.89,,7.61,,68.89,,1013.22,,1.1,,1.0,,179.0,0.0,,0.0,,,
2018-04-21 16:00:00,30.292432,-97.699662,-5.0,Overcast,,,69.58,,65.71,,0.88,,7.26,,70.35,,1012.47,,0.67,,1.0,,177.0,0.0,,0.0,,,
2018-04-21 17:00:00,30.292432,-97.699662,-5.0,Overcast,,,70.37,,66.48,,0.88,,4.95,,71.22,,1011.95,,0.29,,1.0,,171.0,0.0013,,0.07,,,
2018-04-21 18:00:00,30.292432,-97.699662,-5.0,Overcast,,,72.55,,67.43,,0.84,,5.57,,73.45,,1011.25,,0.49,,0.98,,140.0,0.0055,,0.1,,,
2018-04-21 19:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,72.84,,67.52,,0.83,,8.47,,73.75,,1011.16,,0.62,,0.61,,114.0,0.0025,,0.06,,,
2018-04-21 20:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,70.67,,66.58,,0.87,,6.76,,71.52,,1011.03,,0.36,,0.54,,98.0,0.0003,,0.02,,,
2018-04-21 21:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,68.19,,65.18,,0.9,,6.23,,68.94,,1011.87,,0.27,,0.36,,124.0,0.0,,0.0,,,
2018-04-21 22:00:00,30.292432,-97.699662,-5.0,Overcast,,,67.21,,64.73,,0.92,,2.01,,67.94,,1012.28,,0.51,,0.98,,356.0,0.0,,0.0,,,
2018-04-21 23:00:00,30.292432,-97.699662,-5.0,Overcast,,,66.48,,60.92,,0.82,,9.4,,66.7,,1014.48,,3.33,,0.98,,357.0,0.0,,0.0,,,
2018-04-22 00:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,64.37,,58.46,,0.81,,10.0,,64.37,,1015.27,,3.08,,0.8,,348.0,0.0002,,0.03,,,
2018-04-22 01:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,61.85,,56.37,,0.82,,10.0,,61.85,,1016.2,,3.51,,0.75,,342.0,0.0,,0.0,,,
2018-04-22 02:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,59.83,,54.31,,0.82,,10.0,,59.83,,1016.91,,4.03,,0.9,,341.0,0.0,,0.0,,,
2018-04-22 03:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,57.43,,51.74,,0.81,,10.0,,57.43,,1017.15,,2.19,,0.4,,339.0,0.0,,0.0,,,
2018-04-22 04:00:00,30.292432,-97.699662,-5.0,Clear,,,55.15,,49.89,,0.82,,10.0,,55.15,,1017.33,,1.73,,0.0,,344.0,0.0,,0.0,,,
2018-04-22 05:00:00,30.292432,-97.699662,-5.0,Clear,,,53.64,,48.74,,0.83,,10.0,,53.64,,1017.67,,1.41,,0.0,,333.0,0.0,,0.0,,,
2018-04-22 06:00:00,30.292432,-97.699662,-5.0,Clear,,,52.54,,48.29,,0.85,,10.0,,52.54,,1017.9,,1.8,,0.22,,336.0,0.0,,0.0,,,
2018-04-22 07:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,52.96,,48.3,,0.84,,10.0,,52.96,,1018.31,,2.08,,0.9,,344.0,0.0,,0.0,,,
2018-04-22 08:00:00,30.292432,-97.699662,-5.0,Overcast,,,53.89,,48.56,,0.82,,10.0,,53.89,,1019.06,,2.23,,1.0,,346.0,0.0,,0.0,,,
2018-04-22 09:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,55.5,,48.78,,0.78,,10.0,,55.5,,1019.63,,4.01,,0.93,,348.0,0.0,,0.0,,,
2018-04-22 10:00:00,30.292432,-97.699662,-5.0,Overcast,,,57.49,,48.86,,0.73,,10.0,,57.49,,1020.21,,3.78,,1.0,,351.0,0.0,,0.0,,,
2018-04-22 11:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,60.58,,49.42,,0.67,,10.0,,60.58,,1020.72,,3.24,,0.85,,341.0,0.0,,0.0,,,
2018-04-22 12:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,65.01,,49.96,,0.58,,10.0,,65.01,,1020.15,,3.15,,0.44,,347.0,0.0,,0.0,,,
2018-04-22 13:00:00,30.292432,-97.699662,-5.0,Clear,,,68.41,,50.11,,0.52,,10.0,,68.41,,1019.07,,2.73,,0.06,,343.0,0.0,,0.0,,,
2018-04-22 14:00:00,30.292432,-97.699662,-5.0,Clear,,,71.59,,50.43,,0.47,,10.0,,71.59,,1018.1,,3.06,,0.0,,336.0,0.0,,0.0,,,
2018-04-22 15:00:00,30.292432,-97.699662,-5.0,Clear,,,74.55,,50.28,,0.43,,10.0,,74.55,,1017.3,,2.12,,0.0,,336.0,0.0,,0.0,,,
2018-04-22 16:00:00,30.292432,-97.699662,-5.0,Clear,,,76.34,,49.89,,0.39,,10.0,,76.34,,1016.2,,2.35,,0.0,,346.0,0.0,,0.0,,,
2018-04-22 17:00:00,30.292432,-97.699662,-5.0,Clear,,,76.77,,49.19,,0.38,,10.0,,76.77,,1015.61,,2.1,,0.0,,341.0,0.0,,0.0,,,
2018-04-22 18:00:00,30.292432,-97.699662,-5.0,Clear,,,76.28,,48.26,,0.37,,10.0,,76.28,,1015.41,,2.33,,0.0,,3.0,0.0,,0.0,,,
2018-04-22 19:00:00,30.292432,-97.699662,-5.0,Clear,,,74.43,,47.64,,0.39,,10.0,,74.43,,1015.66,,1.97,,0.0,,7.0,0.0,,0.0,,,
2018-04-22 20:00:00,30.292432,-97.699662,-5.0,Clear,,,70.85,,47.2,,0.43,,10.0,,70.85,,1015.98,,1.08,,0.0,,18.0,0.0,,0.0,,,
2018-04-22 21:00:00,30.292432,-97.699662,-5.0,Clear,,,66.5,,47.13,,0.5,,10.0,,66.5,,1016.92,,0.46,,0.0,,36.0,0.0,,0.0,,,
2018-04-22 22:00:00,30.292432,-97.699662,-5.0,Clear,,,63.4,,46.9,,0.55,,10.0,,63.4,,1017.46,,0.55,,0.0,,30.0,0.0,,0.0,,,
2018-04-22 23:00:00,30.292432,-97.699662,-5.0,Clear,,,61.39,,46.82,,0.59,,10.0,,61.39,,1017.31,,0.6,,0.0,,42.0,0.0,,0.0,,,
2018-04-23 00:00:00,30.292432,-97.699662,-5.0,Clear,,,59.98,,46.96,,0.62,,10.0,,59.98,,1017.74,,0.54,,0.0,,33.0,0.0,,0.0,,,
2018-04-23 01:00:00,30.292432,-97.699662,-5.0,Clear,,,57.6,,46.57,,0.67,,10.0,,57.6,,1018.12,,0.28,,0.0,,20.0,0.0,,0.0,,,
2018-04-23 02:00:00,30.292432,-97.699662,-5.0,Clear,,,54.63,,46.36,,0.74,,10.0,,54.63,,1018.14,,0.12,,0.0,,339.0,0.0,,0.0,,,
2018-04-23 03:00:00,30.292432,-97.699662,-5.0,Clear,,,52.81,,45.94,,0.77,,10.0,,52.81,,1017.7,,0.1,,0.0,,257.0,0.0,,0.0,,,
2018-04-23 04:00:00,30.292432,-97.699662,-5.0,Clear,,,51.6,,45.75,,0.8,,10.0,,51.6,,1017.49,,0.14,,0.0,,286.0,0.0,,0.0,,,
2018-04-23 05:00:00,30.292432,-97.699662,-5.0,Clear,,,50.91,,45.48,,0.82,,10.0,,50.91,,1017.6,,0.15,,0.0,,302.0,0.0,,0.0,,,
2018-04-23 06:00:00,30.292432,-97.699662,-5.0,Clear,,,50.14,,45.13,,0.83,,10.0,,50.14,,1018.25,,0.19,,0.0,,306.0,0.0,,0.0,,,
2018-04-23 07:00:00,30.292432,-97.699662,-5.0,Clear,,,50.39,,45.27,,0.83,,10.0,,50.39,,1018.76,,0.51,,0.0,,296.0,0.0,,0.0,,,
2018-04-23 08:00:00,30.292432,-97.699662,-5.0,Clear,,,53.72,,47.43,,0.79,,10.0,,53.72,,1019.62,,0.48,,0.0,,307.0,0.0,,0.0,,,
2018-04-23 09:00:00,30.292432,-97.699662,-5.0,Clear,,,61.02,,49.9,,0.67,,10.0,,61.02,,1019.93,,0.84,,0.0,,307.0,0.0,,0.0,,,
2018-04-23 10:00:00,30.292432,-97.699662,-5.0,Clear,,,68.55,,49.37,,0.5,,10.0,,68.55,,1019.83,,1.73,,0.0,,339.0,0.0,,0.0,,,
2018-04-23 11:00:00,30.292432,-97.699662,-5.0,Clear,,,72.53,,48.62,,0.43,,10.0,,72.53,,1019.64,,1.57,,0.0,,2.0,0.0,,0.0,,,
2018-04-23 12:00:00,30.292432,-97.699662,-5.0,Clear,,,75.84,,48.72,,0.38,,10.0,,75.84,,1019.24,,2.02,,0.0,,344.0,0.0,,0.0,,,
2018-04-23 13:00:00,30.292432,-97.699662,-5.0,Clear,,,78.08,,49.18,,0.36,,10.0,,78.08,,1018.63,,1.65,,0.0,,339.0,0.0,,0.0,,,
2018-04-23 14:00:00,30.292432,-97.699662,-5.0,Clear,,,80.56,,49.53,,0.34,,10.0,,80.56,,1017.8,,1.26,,0.0,,321.0,0.0,,0.0,,,
2018-04-23 15:00:00,30.292432,-97.699662,-5.0,Clear,,,82.76,,49.88,,0.32,,10.0,,82.76,,1016.9,,1.39,,0.0,,324.0,0.0,,0.0,,,
2018-04-23 16:00:00,30.292432,-97.699662,-5.0,Clear,,,84.08,,49.16,,0.3,,10.0,,84.08,,1015.63,,1.22,,0.0,,330.0,0.0,,0.0,,,
2018-04-23 17:00:00,30.292432,-97.699662,-5.0,Clear,,,84.64,,49.1,,0.29,,10.0,,84.64,,1014.71,,1.16,,0.0,,349.0,0.0,,0.0,,,
2018-04-23 18:00:00,30.292432,-97.699662,-5.0,Clear,,,84.2,,48.82,,0.29,,10.0,,84.2,,1014.3,,1.08,,0.0,,341.0,0.0,,0.0,,,
2018-04-23 19:00:00,30.292432,-97.699662,-5.0,Clear,,,82.51,,48.84,,0.31,,10.0,,82.51,,1014.38,,0.8,,0.0,,1.0,0.0,,0.0,,,
2018-04-23 20:00:00,30.292432,-97.699662,-5.0,Clear,,,78.09,,50.18,,0.38,,10.0,,78.09,,1014.63,,0.14,,0.0,,54.0,0.0,,0.0,,,
2018-04-23 21:00:00,30.292432,-97.699662,-5.0,Clear,,,72.31,,50.24,,0.46,,10.0,,72.31,,1015.32,,0.39,,0.0,,87.0,0.0,,0.0,,,
2018-04-23 22:00:00,30.292432,-97.699662,-5.0,Clear,,,68.89,,50.78,,0.52,,10.0,,68.89,,1016.2,,0.28,,0.0,,55.0,0.0,,0.0,,,
2018-04-23 23:00:00,30.292432,-97.699662,-5.0,Clear,,,66.55,,51.23,,0.58,,10.0,,66.55,,1016.71,,0.2,,0.0,,131.0,0.0,,0.0,,,
2018-04-24 00:00:00,30.292432,-97.699662,-5.0,Clear,,,64.53,,51.91,,0.64,,10.0,,64.53,,1017.15,,0.1,,0.0,,143.0,0.0,,0.0,,,
2018-04-24 01:00:00,30.292432,-97.699662,-5.0,Clear,,,63.06,,51.95,,0.67,,10.0,,63.06,,1017.32,,0.11,,0.0,,71.0,0.0,,0.0,,,
2018-04-24 02:00:00,30.292432,-97.699662,-5.0,Clear,,,61.78,,52.0,,0.7,,10.0,,61.78,,1017.14,,0.3,,0.0,,93.0,0.0,,0.0,,,
2018-04-24 03:00:00,30.292432,-97.699662,-5.0,Clear,,,60.41,,51.92,,0.74,,10.0,,60.41,,1016.7,,0.12,,0.0,,89.0,0.0,,0.0,,,
2018-04-24 04:00:00,30.292432,-97.699662,-5.0,Clear,,,59.64,,51.76,,0.75,,10.0,,59.64,,1016.74,,0.22,,0.0,,73.0,0.0,,0.0,,,
2018-04-24 05:00:00,30.292432,-97.699662,-5.0,Clear,,,58.23,,51.71,,0.79,,10.0,,58.23,,1017.3,,0.08,,0.0,,66.0,0.0,,0.0,,,
2018-04-24 06:00:00,30.292432,-97.699662,-5.0,Clear,,,56.88,,51.43,,0.82,,10.0,,56.88,,1016.72,,0.05,,0.0,,60.0,0.0,,0.0,,,
2018-04-24 07:00:00,30.292432,-97.699662,-5.0,Clear,,,55.88,,50.99,,0.84,,10.0,,55.88,,1017.45,,0.02,,0.0,,122.0,0.0,,0.0,,,
2018-04-24 08:00:00,30.292432,-97.699662,-5.0,Clear,,,58.8,,53.37,,0.82,,10.0,,58.8,,1018.12,,0.02,,0.0,,11.0,0.0,,0.0,,,
2018-04-24 09:00:00,30.292432,-97.699662,-5.0,Clear,,,66.97,,55.86,,0.68,,10.0,,66.97,,1018.76,,0.33,,0.0,,131.0,0.0,,0.0,,,
2018-04-24 10:00:00,30.292432,-97.699662,-5.0,Clear,,,73.19,,57.38,,0.58,,10.0,,73.19,,1018.77,,0.86,,0.0,,146.0,0.0,,0.0,,,
2018-04-24 11:00:00,30.292432,-97.699662,-5.0,Clear,,,77.7,,58.36,,0.51,,10.0,,77.7,,1018.77,,1.07,,0.0,,151.0,0.0,,0.0,,,
2018-04-24 12:00:00,30.292432,-97.699662,-5.0,Clear,,,80.81,,59.54,,0.48,,10.0,,81.38,,1018.24,,1.35,,0.0,,147.0,0.0,,0.0,,,
2018-04-24 13:00:00,30.292432,-97.699662,-5.0,Clear,,,82.97,,60.07,,0.46,,10.0,,83.19,,1017.52,,2.03,,0.0,,159.0,0.0,,0.0,,,
2018-04-24 14:00:00,30.292432,-97.699662,-5.0,Clear,,,84.5,,60.2,,0.44,,10.0,,84.53,,1016.97,,2.27,,0.0,,154.0,0.0,,0.0,,,
2018-04-24 15:00:00,30.292432,-97.699662,-5.0,Clear,,,85.63,,60.01,,0.42,,10.0,,85.63,,1016.41,,1.53,,0.0,,140.0,0.0,,0.0,,,
2018-04-24 16:00:00,30.292432,-97.699662,-5.0,Clear,,,85.86,,59.35,,0.41,,10.0,,85.86,,1015.64,,2.2,,0.0,,153.0,0.0,,0.0,,,
2018-04-24 17:00:00,30.292432,-97.699662,-5.0,Clear,,,85.98,,58.16,,0.39,,10.0,,85.98,,1014.97,,2.28,,0.0,,162.0,0.0,,0.0,,,
2018-04-24 18:00:00,30.292432,-97.699662,-5.0,Clear,,,84.95,,57.43,,0.39,,10.0,,84.95,,1014.61,,1.75,,0.0,,157.0,0.0,,0.0,,,
2018-04-24 19:00:00,30.292432,-97.699662,-5.0,Clear,,,82.73,,57.41,,0.42,,10.0,,82.73,,1014.24,,1.62,,0.06,,145.0,0.0,,0.0,,,
2018-04-24 20:00:00,30.292432,-97.699662,-5.0,Clear,,,79.33,,57.53,,0.47,,10.0,,79.33,,1014.61,,0.92,,0.06,,141.0,0.0,,0.0,,,
2018-04-24 21:00:00,30.292432,-97.699662,-5.0,Clear,,,75.35,,57.46,,0.54,,10.0,,75.35,,1015.29,,0.76,,0.0,,143.0,0.0,,0.0,,,
2018-04-24 22:00:00,30.292432,-97.699662,-5.0,Clear,,,72.57,,57.55,,0.59,,10.0,,72.57,,1015.81,,0.5,,0.0,,131.0,0.0,,0.0,,,
2018-04-24 23:00:00,30.292432,-97.699662,-5.0,Clear,,,70.27,,57.32,,0.64,,10.0,,70.27,,1016.24,,0.46,,0.0,,120.0,0.0,,0.0,,,
2018-04-25 00:00:00,30.292432,-97.699662,-5.0,Clear,,,68.71,,57.43,,0.67,,10.0,,68.71,,1017.17,,0.46,,0.0,,129.0,0.0,,0.0,,,
2018-04-25 01:00:00,30.292432,-97.699662,-5.0,Clear,,,67.36,,57.56,,0.71,,10.0,,67.36,,1017.25,,0.32,,0.0,,145.0,0.0,,0.0,,,
2018-04-25 02:00:00,30.292432,-97.699662,-5.0,Clear,,,64.53,,56.98,,0.77,,10.0,,64.53,,1017.42,,0.09,,0.0,,146.0,0.0,,0.0,,,
2018-04-25 03:00:00,30.292432,-97.699662,-5.0,Clear,,,62.79,,56.78,,0.81,,10.0,,62.79,,1017.11,,0.08,,0.0,,159.0,0.0,,0.0,,,
2018-04-25 04:00:00,30.292432,-97.699662,-5.0,Clear,,,60.73,,55.96,,0.84,,10.0,,60.73,,1016.77,,0.06,,0.0,,50.0,0.0,,0.0,,,
2018-04-25 05:00:00,30.292432,-97.699662,-5.0,Clear,,,59.77,,55.37,,0.85,,10.0,,59.77,,1016.77,,0.06,,0.0,,176.0,0.0,,0.0,,,
2018-04-25 06:00:00,30.292432,-97.699662,-5.0,Clear,,,58.22,,54.46,,0.87,,10.0,,58.22,,1016.85,,0.03,,0.0,,295.0,0.0,,0.0,,,
2018-04-25 07:00:00,30.292432,-97.699662,-5.0,Clear,,,57.46,,54.18,,0.89,,10.0,,57.46,,1017.6,,0.16,,0.0,,291.0,0.0,,0.0,,,
2018-04-25 08:00:00,30.292432,-97.699662,-5.0,Clear,,,60.77,,56.36,,0.85,,10.0,,60.77,,1018.18,,0.25,,0.0,,263.0,0.0,,0.0,,,
2018-04-25 09:00:00,30.292432,-97.699662,-5.0,Clear,,,68.33,,58.93,,0.72,,10.0,,68.33,,1017.79,,1.06,,0.04,,240.0,0.0,,0.0,,,
2018-04-25 10:00:00,30.292432,-97.699662,-5.0,Clear,,,69.8,,58.87,,0.68,,10.0,,69.8,,1017.77,,1.27,,0.19,,222.0,0.0,,0.0,,,
2018-04-25 11:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,79.78,,50.91,,0.37,,10.0,,79.78,,1017.78,,9.99,,0.38,,221.0,0.0,,0.0,,,
2018-04-25 12:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,83.82,,49.13,,0.3,,10.0,,83.82,,1017.36,,3.13,,0.29,,215.0,0.0,,0.0,,,
2018-04-25 13:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,85.28,,49.8,,0.29,,10.0,,85.28,,1016.15,,1.73,,0.36,,235.0,0.0,,0.0,,,
2018-04-25 14:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,82.93,,54.39,,0.38,,10.0,,82.93,,1015.96,,1.46,,0.65,,333.0,0.0,,0.0,,,
2018-04-25 15:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,78.4,,55.48,,0.45,,10.0,,78.4,,1016.07,,3.4,,0.54,,356.0,0.0,,0.0,,,
2018-04-25 16:00:00,30.292432,-97.699662,-5.0,Partly Cloudy,,,74.62,,55.0,,0.5,,10.0,,74.62,,1017.14,,1.83,,0.32,,351.0,0.0,,0.0,,,
2018-04-25 17:00:00,30.292432,-97.699662,-5.0,Mostly Cloudy,,,65.86,,58.49,,0.77,,7.35,,65.86,,1018.59,,2.08,,0.73,,329.0,0.0097,,0.37,,,
2018-04-25 18:00:00,30.292432,-97.699662,-5.0,Light Rain,,,62.39,,58.13,,0.86,,7.09,,62.39,,1018.83,,1.67,,0.98,,316.0,0.0412,,0.5,,,
2018-04-25 19:00:00,30.292432,-97.699662,-5.0,Light Rain,,,60.69,,57.58,,0.89,,8.84,,60.69,,1017.5,,1.21,,0.98,,341.0,0.0435,,0.47,,,
