local_15min,grid,solar,leg1v,leg2v,summary,temperature,cloud_cover
2018-06-05 20:00:00,0.993,0.009,122.049,122.637,Clear,88.46,0.0
2018-06-05 21:00:00,2.746,-0.004,122.314,123.029,Clear,86.25,0.0
2018-06-05 22:00:00,3.542,-0.001,122.056,122.874,Clear,85.49,0.0
2018-06-05 23:00:00,3.308,-0.002,121.652,122.453,Clear,83.97,0.0
2018-06-06 00:00:00,1.809,-0.005,122.157,122.722,Humid,81.2,0.0
2018-06-06 01:00:00,1.938,-0.005,121.963,122.515,Humid,79.3,0.16
2018-06-06 02:00:00,1.766,-0.005,122.18,122.573,Humid and Mostly Cloudy,77.96,0.62
2018-06-06 03:00:00,2.113,-0.004,122.115,122.713,Humid and Mostly Cloudy,77.41,0.7
2018-06-06 04:00:00,3.779,0.002,122.041,122.415,Humid and Mostly Cloudy,76.7,0.64
2018-06-06 05:00:00,5.881,0.006,121.555,122.229,Humid and Mostly Cloudy,76.59,0.75
2018-06-06 06:00:00,1.244,-0.015,121.667,122.316,Humid and Partly Cloudy,76.79,0.46
2018-06-06 07:00:00,0.671,0.126,121.893,122.203,Humid,78.36,0.04
2018-06-06 08:00:00,0.352,0.417,121.942,122.39,Humid,80.37,0.22
2018-06-06 09:00:00,0.155,0.845,122.248,122.88,Humid and Partly Cloudy,82.8,0.4
2018-06-06 10:00:00,-2.048,2.547,122.407,122.915,Clear,86.9,0.02
2018-06-06 11:00:00,-2.873,3.38,122.393,122.906,Clear,89.52,0.0
2018-06-06 12:00:00,-1.626,3.89,121.715,122.329,Clear,91.53,0.0
2018-06-06 13:00:00,-3.157,4.139,122.002,122.315,Clear,93.8,0.0
2018-06-06 14:00:00,-2.136,3.999,121.916,122.38,Clear,95.8,0.0
2018-06-06 15:00:00,0.096,3.603,121.368,122.117,Clear,96.83,0.0
2018-06-06 16:00:00,-2.132,3.013,121.62,122.065,Clear,97.41,0.0
2018-06-06 17:00:00,-1.106,1.987,120.91,121.16,Clear,96.92,0.16
2018-06-06 18:00:00,3.03,0.98,120.839,121.527,Clear,95.43,0.0
2018-06-06 19:00:00,4.071,0.182,120.827,121.34,Clear,92.17,0.02
2018-06-06 20:00:00,4.277,-0.019,121.156,121.628,Clear,89.46,0.0
2018-06-06 21:00:00,3.992,0.0,122.001,122.654,Clear,88.08,0.0
2018-06-06 22:00:00,3.566,-0.001,122.09,122.813,Clear,85.77,0.0
2018-06-06 23:00:00,3.507,-0.001,122.541,123.198,Clear,83.55,0.0
2018-06-07 00:00:00,3.643,0.0,121.508,122.08,Clear,81.04,0.0
2018-06-07 01:00:00,0.954,-0.007,121.85,122.156,Clear,79.26,0.0
2018-06-07 02:00:00,2.307,-0.003,121.88,122.436,Humid and Partly Cloudy,77.69,0.28
2018-06-07 03:00:00,1.706,-0.005,122.248,122.799,Humid and Mostly Cloudy,76.85,0.69
2018-06-07 04:00:00,5.317,0.005,122.004,122.623,Humid and Mostly Cloudy,76.15,0.68
2018-06-07 05:00:00,3.745,0.002,122.44,122.773,Humid and Partly Cloudy,75.56,0.53
2018-06-07 06:00:00,0.53,-0.018,122.316,122.801,Humid and Mostly Cloudy,75.54,0.75
2018-06-07 07:00:00,0.511,0.146,122.478,122.757,Humid and Mostly Cloudy,77.95,0.85
2018-06-07 08:00:00,0.191,0.544,122.845,123.17,Humid and Mostly Cloudy,80.54,0.86
2018-06-07 09:00:00,-1.452,1.908,122.689,123.104,Humid and Partly Cloudy,83.18,0.54
2018-06-07 10:00:00,-1.293,1.745,122.352,122.764,Mostly Cloudy,85.18,0.75
2018-06-07 11:00:00,-2.291,2.754,122.661,123.023,Partly Cloudy,87.55,0.25
2018-06-07 12:00:00,-1.197,3.805,122.145,122.81,Clear,90.01,0.04
2018-06-07 13:00:00,-1.062,4.101,121.58,122.359,Clear,91.86,0.0
2018-06-07 14:00:00,-2.289,3.993,121.554,122.353,Clear,93.63,0.0
2018-06-07 15:00:00,-3.233,3.706,121.399,121.867,Clear,95.34,0.08
2018-06-07 16:00:00,0.184,3.099,120.866,121.607,Clear,95.89,0.0
2018-06-07 17:00:00,1.196,2.16,121.166,121.813,Clear,95.8,0.0
2018-06-07 18:00:00,2.358,1.008,120.612,121.219,Clear,94.82,0.02
2018-06-07 19:00:00,1.575,0.17,121.41,121.974,Clear,92.7,0.0
2018-06-07 20:00:00,1.228,0.018,122.638,123.221,Clear,89.25,0.0
2018-06-07 21:00:00,2.771,-0.004,121.844,122.593,Clear,86.74,0.0
2018-06-07 22:00:00,3.628,0.0,122.122,122.729,Clear,84.98,0.0
2018-06-07 23:00:00,3.037,-0.002,122.157,122.797,Clear,82.47,0.0
2018-06-08 00:00:00,1.568,-0.005,122.799,123.23,Clear,80.23,0.0
2018-06-08 01:00:00,2.148,-0.005,122.35,122.891,Clear,78.6,0.0
2018-06-08 02:00:00,1.78,-0.004,123.045,123.483,Partly Cloudy,77.16,0.41
2018-06-08 03:00:00,0.606,-0.008,123.236,123.595,Humid and Partly Cloudy,76.19,0.38
2018-06-08 04:00:00,1.427,-0.005,122.581,123.131,Clear,74.81,0.0
2018-06-08 05:00:00,2.239,-0.004,122.242,122.914,Partly Cloudy,74.54,0.3
2018-06-08 06:00:00,0.522,-0.018,122.279,122.802,Humid,74.53,0.24
2018-06-08 07:00:00,1.696,0.149,122.584,123.134,Humid and Mostly Cloudy,76.16,0.73
2018-06-08 08:00:00,-0.141,0.762,122.463,122.876,Humid and Mostly Cloudy,78.92,0.75
2018-06-08 09:00:00,0.354,0.533,122.282,122.884,Humid and Mostly Cloudy,81.4,0.75
2018-06-08 10:00:00,-0.668,2.666,122.784,123.481,Mostly Cloudy,84.63,0.6
2018-06-08 11:00:00,-1.45,3.393,122.535,123.061,Partly Cloudy,87.78,0.41
2018-06-08 12:00:00,-0.627,3.842,122.295,122.877,Partly Cloudy,90.1,0.42
2018-06-08 13:00:00,-3.779,4.29,122.285,122.634,Clear,92.13,0.24
2018-06-08 14:00:00,-0.658,2.808,121.792,122.384,Partly Cloudy,93.0,0.44
2018-06-08 15:00:00,-1.178,2.92,121.712,122.147,Partly Cloudy,94.38,0.42
2018-06-08 16:00:00,1.0,1.238,120.722,121.209,Mostly Cloudy,94.75,0.62
2018-06-08 17:00:00,4.967,2.099,120.83,121.566,Partly Cloudy,94.5,0.3
2018-06-08 18:00:00,5.412,1.057,121.134,121.905,Partly Cloudy,92.78,0.58
2018-06-08 19:00:00,5.752,0.278,121.476,122.106,Partly Cloudy,89.89,0.59
2018-06-08 20:00:00,1.712,0.001,122.454,123.089,Clear,86.3,0.04
2018-06-08 21:00:00,2.423,-0.006,122.35,122.96,Clear,83.93,0.04
2018-06-08 22:00:00,3.522,0.0,122.146,122.863,Clear,82.46,0.0
2018-06-08 23:00:00,2.79,-0.003,122.432,123.119,Clear,80.62,0.0
2018-06-09 00:00:00,2.291,-0.004,122.222,122.784,Clear,79.12,0.16
2018-06-09 01:00:00,0.981,-0.009,122.288,122.878,Partly Cloudy,77.79,0.48
2018-06-09 02:00:00,0.612,-0.008,122.572,122.903,Humid and Mostly Cloudy,76.97,0.61
2018-06-09 03:00:00,2.374,-0.003,122.683,123.345,Humid and Mostly Cloudy,76.42,0.75
2018-06-09 04:00:00,3.898,0.003,122.88,123.13,Humid and Mostly Cloudy,75.97,0.75
2018-06-09 05:00:00,4.102,0.003,122.953,123.344,Humid and Mostly Cloudy,75.43,0.71
2018-06-09 06:00:00,2.529,-0.012,122.972,123.419,Humid and Mostly Cloudy,75.32,0.71
2018-06-09 07:00:00,1.026,0.073,123.034,123.523,Humid and Mostly Cloudy,77.07,0.75
2018-06-09 08:00:00,0.165,0.659,123.017,123.547,Humid and Mostly Cloudy,80.07,0.75
2018-06-09 09:00:00,0.247,1.202,122.354,122.996,Humid and Mostly Cloudy,82.9,0.6
2018-06-09 10:00:00,-1.171,2.294,122.84,123.187,Mostly Cloudy,85.44,0.75
2018-06-09 11:00:00,-1.783,2.798,123.051,123.465,Partly Cloudy,88.59,0.47
2018-06-09 12:00:00,-2.197,4.175,122.712,123.163,Mostly Cloudy,90.07,0.64
2018-06-09 13:00:00,0.442,4.487,122.269,123.521,Mostly Cloudy,91.23,0.62
2018-06-09 14:00:00,2.113,2.073,121.487,122.356,Mostly Cloudy,93.43,0.75
2018-06-09 15:00:00,-0.235,3.622,121.924,122.613,Mostly Cloudy,93.36,0.6
2018-06-09 16:00:00,-1.033,2.842,121.596,122.087,Partly Cloudy,86.82,0.37
2018-06-09 17:00:00,0.297,0.408,122.486,122.667,Mostly Cloudy,83.33,0.66
2018-06-09 18:00:00,2.348,0.979,122.508,123.235,Partly Cloudy,84.62,0.41
2018-06-09 19:00:00,0.638,0.273,122.331,122.918,Clear,83.37,0.1
2018-06-09 20:00:00,0.985,-0.009,122.808,123.437,Clear,81.81,0.0
2018-06-09 21:00:00,2.476,-0.007,122.435,123.168,Clear,79.85,0.0
2018-06-09 22:00:00,3.336,-0.002,122.222,123.003,Humid,79.2,0.04
2018-06-09 23:00:00,1.75,-0.006,122.46,122.968,Humid,77.83,0.0
2018-06-10 00:00:00,1.258,-0.007,122.853,123.238,Humid,77.21,0.17
2018-06-10 01:00:00,2.27,-0.005,122.654,123.222,Humid and Partly Cloudy,76.55,0.51
2018-06-10 02:00:00,0.501,-0.008,123.243,123.551,Humid and Overcast,76.76,0.94
2018-06-10 03:00:00,2.545,-0.003,122.764,123.422,Humid and Overcast,77.03,0.94
2018-06-10 04:00:00,0.468,-0.008,123.487,123.811,Humid and Overcast,77.26,1.0
2018-06-10 05:00:00,3.803,0.001,122.852,123.468,Humid and Overcast,77.31,1.0
2018-06-10 06:00:00,1.122,-0.016,123.311,123.648,Humid and Mostly Cloudy,77.21,0.78
2018-06-10 07:00:00,0.521,0.076,123.506,123.899,Humid and Mostly Cloudy,78.86,0.66
2018-06-10 08:00:00,0.108,0.524,123.279,123.561,Humid and Mostly Cloudy,81.35,0.87
2018-06-10 09:00:00,0.092,0.943,123.319,123.769,Humid and Mostly Cloudy,83.97,0.87
2018-06-10 10:00:00,1.494,1.344,123.041,123.829,Partly Cloudy,86.83,0.49
2018-06-10 11:00:00,-1.408,3.56,123.073,123.791,Partly Cloudy,88.91,0.44
2018-06-10 12:00:00,2.128,3.908,122.52,123.22,Partly Cloudy,91.27,0.28
2018-06-10 13:00:00,-0.798,4.047,122.428,123.414,Partly Cloudy,92.77,0.4
2018-06-10 14:00:00,-1.46,3.61,122.655,123.282,Partly Cloudy,94.12,0.29
2018-06-10 15:00:00,0.198,2.92,122.195,122.79,Partly Cloudy,95.29,0.3
2018-06-10 16:00:00,0.8,3.03,121.519,122.125,Partly Cloudy,95.7,0.28
2018-06-10 17:00:00,1.933,2.319,121.252,121.762,Partly Cloudy,95.06,0.3
2018-06-10 18:00:00,2.321,1.002,120.881,121.433,Partly Cloudy,93.41,0.35
2018-06-10 19:00:00,3.2,0.196,120.746,121.209,Clear,91.02,0.04
2018-06-10 20:00:00,6.541,0.007,120.89,121.618,Clear,87.88,0.0
2018-06-10 21:00:00,3.256,-0.004,121.723,122.451,Clear,85.1,0.12
2018-06-10 22:00:00,3.271,-0.002,122.018,122.812,Partly Cloudy,83.3,0.29
2018-06-10 23:00:00,1.636,-0.006,122.621,123.168,Clear,81.06,0.12
2018-06-11 00:00:00,3.142,-0.002,121.857,122.676,Mostly Cloudy,80.16,0.64
2018-06-11 01:00:00,2.544,-0.004,122.827,123.446,Humid and Mostly Cloudy,79.45,0.68
2018-06-11 02:00:00,0.485,-0.008,122.158,122.45,Humid and Partly Cloudy,78.94,0.58
2018-06-11 03:00:00,2.215,-0.003,121.985,122.547,Humid and Mostly Cloudy,78.46,0.71
2018-06-11 04:00:00,1.458,-0.005,121.886,122.355,Humid and Partly Cloudy,77.8,0.41
2018-06-11 05:00:00,3.911,0.003,121.56,121.838,Humid and Mostly Cloudy,77.89,0.77
2018-06-11 06:00:00,1.034,-0.016,122.422,122.783,Humid and Overcast,78.04,0.97
2018-06-11 07:00:00,0.922,-0.009,122.663,122.945,Humid and Mostly Cloudy,78.95,0.93
2018-06-11 08:00:00,0.011,0.596,122.508,122.889,Humid and Overcast,81.37,0.97
2018-06-11 09:00:00,-0.627,1.182,122.344,122.886,Mostly Cloudy,83.47,0.78
2018-06-11 10:00:00,-1.337,1.899,122.417,122.72,Mostly Cloudy,87.34,0.72
2018-06-11 11:00:00,-2.885,3.464,122.814,123.192,Partly Cloudy,88.84,0.44
2018-06-11 12:00:00,-1.013,3.637,122.296,122.939,Partly Cloudy,90.94,0.33
2018-06-11 13:00:00,-1.44,4.049,121.523,122.083,Mostly Cloudy,92.3,0.68
2018-06-11 14:00:00,-2.52,4.374,121.81,122.278,Partly Cloudy,93.56,0.47
2018-06-11 15:00:00,-1.148,3.514,121.309,121.697,Partly Cloudy,94.45,0.32
2018-06-11 16:00:00,1.145,2.766,121.189,121.448,Partly Cloudy,94.98,0.3
2018-06-11 17:00:00,-1.491,2.142,120.885,121.14,Partly Cloudy,94.35,0.42
2018-06-11 18:00:00,2.532,0.865,121.087,121.675,Clear,93.22,0.14
2018-06-11 19:00:00,3.025,0.218,121.278,121.973,Clear,91.2,0.0
2018-06-11 20:00:00,3.598,0.014,121.759,122.574,Clear,88.6,0.0
2018-06-11 21:00:00,1.77,-0.011,122.416,123.001,Clear,85.5,0.0
2018-06-11 22:00:00,1.572,-0.006,122.307,122.942,Clear,83.64,0.0
2018-06-11 23:00:00,3.347,-0.002,122.342,123.053,Clear,81.46,0.0
2018-06-12 00:00:00,0.572,-0.008,122.521,122.876,Partly Cloudy,79.88,0.29
2018-06-12 01:00:00,1.658,-0.006,122.529,122.973,Humid and Overcast,79.37,0.94
2018-06-12 02:00:00,0.811,-0.007,122.777,123.095,Humid and Overcast,79.65,1.0
2018-06-12 03:00:00,0.503,-0.007,123.126,123.346,Humid and Mostly Cloudy,79.11,0.83
2018-06-12 04:00:00,5.52,0.006,122.537,122.928,Humid and Mostly Cloudy,78.91,0.83
2018-06-12 05:00:00,4.003,0.003,122.697,123.009,Humid and Mostly Cloudy,78.34,0.83
2018-06-12 06:00:00,0.521,-0.017,122.62,122.877,Humid and Overcast,78.41,1.0
2018-06-12 07:00:00,1.751,0.122,122.924,123.291,Humid and Mostly Cloudy,79.3,0.93
2018-06-12 08:00:00,0.284,0.211,122.729,123.475,Humid and Mostly Cloudy,81.47,0.93
2018-06-12 09:00:00,-0.515,1.187,122.706,123.207,Humid and Mostly Cloudy,83.75,0.78
2018-06-12 10:00:00,2.099,0.991,122.198,122.882,Humid and Mostly Cloudy,86.43,0.75
2018-06-12 11:00:00,-1.632,3.753,122.568,122.959,Mostly Cloudy,88.97,0.7
2018-06-12 12:00:00,-1.975,3.754,122.46,123.041,Partly Cloudy,91.65,0.51
2018-06-12 13:00:00,-2.911,3.537,122.102,122.428,Mostly Cloudy,93.25,0.66
2018-06-12 14:00:00,-1.548,4.368,121.469,122.286,Partly Cloudy,94.94,0.57
2018-06-12 15:00:00,-0.462,3.928,121.004,121.801,Partly Cloudy,95.48,0.44
2018-06-12 16:00:00,0.069,2.745,120.977,121.639,Partly Cloudy,96.07,0.44
2018-06-12 17:00:00,1.15,2.245,120.532,120.942,Partly Cloudy,95.7,0.3
2018-06-12 18:00:00,2.29,1.068,120.748,121.3,Clear,94.41,0.0
2018-06-12 19:00:00,1.492,0.18,121.36,121.875,Clear,92.23,0.0
2018-06-12 20:00:00,3.262,-0.005,121.674,122.537,Clear,88.85,0.0
2018-06-12 21:00:00,2.063,-0.007,122.515,122.871,Clear,86.18,0.0
2018-06-12 22:00:00,3.478,-0.001,121.684,122.498,Clear,83.83,0.0
2018-06-12 23:00:00,2.271,-0.005,122.265,122.945,Clear,81.63,0.0
2018-06-13 00:00:00,3.307,-0.002,121.992,122.709,Clear,79.36,0.0
2018-06-13 01:00:00,1.067,-0.008,122.274,122.586,Humid and Mostly Cloudy,78.03,0.68
2018-06-13 02:00:00,2.387,-0.003,122.429,122.872,Humid and Mostly Cloudy,77.27,0.75
2018-06-13 03:00:00,1.522,-0.005,122.546,122.929,Humid and Mostly Cloudy,76.73,0.75
2018-06-13 04:00:00,4.258,0.003,122.264,122.617,Humid and Mostly Cloudy,76.55,0.87
2018-06-13 05:00:00,3.861,0.002,122.304,122.719,Humid and Overcast,76.6,0.97
2018-06-13 06:00:00,2.253,-0.014,122.336,122.955,Humid and Overcast,77.21,0.97
2018-06-13 07:00:00,1.117,0.035,122.62,122.979,Humid and Mostly Cloudy,78.56,0.75
2018-06-13 08:00:00,0.393,0.336,122.717,123.004,Humid and Mostly Cloudy,81.16,0.75
2018-06-13 09:00:00,-0.842,1.837,123.045,123.585,Humid and Mostly Cloudy,83.77,0.61
2018-06-13 10:00:00,-1.677,2.675,123.108,123.552,Humid and Mostly Cloudy,87.19,0.65
2018-06-13 11:00:00,0.167,3.451,122.232,122.983,Partly Cloudy,89.58,0.45
2018-06-13 12:00:00,-0.856,3.439,122.207,122.874,Partly Cloudy,91.69,0.33
2018-06-13 13:00:00,0.118,3.669,122.124,122.802,Partly Cloudy,93.11,0.33
2018-06-13 14:00:00,-3.336,4.399,122.021,122.492,Partly Cloudy,94.96,0.44
2018-06-13 15:00:00,0.215,3.588,121.043,121.921,Clear,95.81,0.19
2018-06-13 16:00:00,0.018,3.262,120.931,122.024,Partly Cloudy,95.91,0.4
2018-06-13 17:00:00,1.596,1.348,120.789,121.454,Clear,95.4,0.17
2018-06-13 18:00:00,2.651,1.118,120.641,121.378,Partly Cloudy,94.65,0.3
2018-06-13 19:00:00,1.743,0.232,121.176,121.51,Clear,92.33,0.0
2018-06-13 20:00:00,3.561,0.014,121.463,122.208,Clear,89.13,0.0
2018-06-13 21:00:00,2.229,-0.009,122.261,123.198,Clear,86.76,0.0
2018-06-13 22:00:00,2.703,-0.002,121.864,122.372,Clear,85.56,0.0
2018-06-13 23:00:00,3.089,-0.001,121.944,122.563,Clear,83.1,0.0
2018-06-14 00:00:00,1.386,-0.005,122.499,122.848,Clear,80.52,0.0
2018-06-14 01:00:00,2.368,-0.004,122.299,122.862,Partly Cloudy,78.21,0.28
2018-06-14 02:00:00,4.114,0.002,122.655,122.995,Partly Cloudy,76.75,0.28
2018-06-14 03:00:00,4.774,0.004,122.385,122.752,Clear,75.02,0.19
2018-06-14 04:00:00,4.947,0.005,122.465,122.85,Mostly Cloudy,74.32,0.62
2018-06-14 05:00:00,3.893,0.003,122.643,122.924,Mostly Cloudy,74.11,0.6
2018-06-14 06:00:00,0.493,-0.018,123.059,123.457,Partly Cloudy,73.51,0.53
2018-06-14 07:00:00,0.456,0.052,123.313,123.692,Humid and Partly Cloudy,76.68,0.41
2018-06-14 08:00:00,0.337,0.274,123.298,123.733,Humid and Mostly Cloudy,80.44,0.68
2018-06-14 09:00:00,-0.313,0.82,123.374,123.88,Mostly Cloudy,83.74,0.75
2018-06-14 10:00:00,-2.025,2.643,123.576,123.929,Clear,86.72,0.22
2018-06-14 11:00:00,-2.62,3.176,123.114,123.485,Clear,88.39,0.22
2018-06-14 12:00:00,-3.536,4.027,123.301,123.681,Mostly Cloudy,90.73,0.61
2018-06-14 13:00:00,-2.849,3.738,122.568,122.992,Partly Cloudy,92.52,0.34
2018-06-14 14:00:00,-1.352,4.14,121.808,122.516,Partly Cloudy,94.1,0.35
2018-06-14 15:00:00,-1.618,3.748,121.716,122.527,Partly Cloudy,94.64,0.27
2018-06-14 16:00:00,0.943,2.851,120.538,121.14,Clear,94.27,0.24
2018-06-14 17:00:00,0.716,1.697,121.102,121.888,Partly Cloudy,91.25,0.32
2018-06-14 18:00:00,2.459,1.056,121.415,122.279,Clear,90.23,0.19
2018-06-14 19:00:00,3.319,0.158,121.443,122.3,Clear,88.4,0.06
2018-06-14 20:00:00,3.703,0.01,122.269,123.051,Clear,85.68,0.0
2018-06-14 21:00:00,4.83,-0.002,121.865,122.816,Clear,83.58,0.0
2018-06-14 22:00:00,3.248,-0.002,121.711,122.522,Partly Cloudy,81.84,0.33
2018-06-14 23:00:00,2.093,-0.005,122.287,122.975,Clear,80.97,0.0
2018-06-15 00:00:00,2.632,-0.003,122.453,122.969,Clear,79.54,0.0
2018-06-15 01:00:00,1.575,-0.006,122.49,122.838,Clear,77.64,0.0
2018-06-15 02:00:00,1.802,-0.004,122.509,122.911,Partly Cloudy,76.7,0.29
2018-06-15 03:00:00,1.265,-0.006,122.845,123.198,Mostly Cloudy,75.87,0.6
2018-06-15 04:00:00,5.129,0.004,122.507,123.051,Mostly Cloudy,75.32,0.81
2018-06-15 05:00:00,3.764,0.002,122.784,123.117,Mostly Cloudy,74.93,0.62
2018-06-15 06:00:00,0.471,-0.019,122.603,123.107,Partly Cloudy,74.5,0.3
2018-06-15 07:00:00,0.599,0.067,123.19,123.481,Humid and Mostly Cloudy,76.55,0.78
2018-06-15 08:00:00,0.295,0.538,122.524,122.848,Humid and Mostly Cloudy,79.55,0.75
2018-06-15 09:00:00,0.009,0.948,122.542,123.228,Humid and Mostly Cloudy,82.3,0.75
2018-06-15 10:00:00,-1.71,2.179,122.878,123.386,Partly Cloudy,85.35,0.46
2018-06-15 11:00:00,-0.99,1.454,122.883,123.403,Partly Cloudy,88.04,0.46
2018-06-15 12:00:00,-2.506,3.264,122.756,123.084,Partly Cloudy,90.52,0.5
2018-06-15 13:00:00,-0.499,2.397,122.467,122.915,Partly Cloudy,92.32,0.47
2018-06-15 14:00:00,-1.684,3.958,121.968,122.511,Partly Cloudy,93.32,0.37
2018-06-15 15:00:00,2.0,3.058,121.234,122.059,Mostly Cloudy,93.8,0.73
2018-06-15 16:00:00,5.955,0.828,120.639,121.578,Mostly Cloudy,91.71,0.7
2018-06-15 17:00:00,1.43,1.858,120.887,121.69,Partly Cloudy,90.62,0.43
2018-06-15 18:00:00,3.056,0.16,121.196,121.726,Partly Cloudy,87.33,0.39
2018-06-15 19:00:00,2.023,0.13,121.777,122.435,Clear,86.62,0.24
2018-06-15 20:00:00,1.083,0.009,122.972,123.056,Clear,84.79,0.0
2018-06-15 21:00:00,3.895,0.0,122.706,122.968,Clear,83.75,0.0
2018-06-15 22:00:00,3.013,-0.002,122.558,123.284,Clear,82.18,0.0
2018-06-15 23:00:00,3.012,-0.001,122.56,123.098,Clear,80.48,0.0
2018-06-16 00:00:00,1.177,-0.006,122.498,122.848,Clear,78.86,0.0
2018-06-16 01:00:00,0.799,-0.009,122.697,123.065,Partly Cloudy,77.69,0.37
2018-06-16 02:00:00,1.224,-0.006,122.672,123.081,Humid and Mostly Cloudy,77.25,0.84
2018-06-16 03:00:00,2.483,-0.003,122.35,122.948,Humid and Mostly Cloudy,76.75,0.86
2018-06-16 04:00:00,2.722,-0.002,122.511,123.014,Humid and Overcast,76.36,1.0
2018-06-16 05:00:00,1.542,-0.005,122.51,122.981,Humid and Mostly Cloudy,75.82,0.78
2018-06-16 06:00:00,0.502,-0.018,122.531,122.949,Humid and Mostly Cloudy,75.56,0.75
2018-06-16 07:00:00,1.024,0.094,122.495,123.021,Humid and Mostly Cloudy,77.01,0.64
2018-06-16 08:00:00,0.172,0.323,122.463,122.932,Humid and Overcast,79.04,1.0
2018-06-16 09:00:00,0.351,0.391,122.757,122.906,Humid and Mostly Cloudy,81.18,0.88
2018-06-16 10:00:00,-0.154,0.786,122.759,123.166,Humid and Mostly Cloudy,83.79,0.78
2018-06-16 11:00:00,0.394,3.509,122.917,123.448,Mostly Cloudy,87.0,0.7
2018-06-16 12:00:00,-0.144,3.787,122.34,122.888,Mostly Cloudy,88.69,0.75
2018-06-16 13:00:00,-2.128,2.831,122.292,122.724,Mostly Cloudy,90.0,0.75
2018-06-16 14:00:00,-3.535,4.166,122.644,123.061,Partly Cloudy,89.21,0.48
2018-06-16 15:00:00,-2.457,3.119,122.715,123.147,Humid and Mostly Cloudy,88.02,0.75
2018-06-16 16:00:00,0.442,2.779,122.19,122.902,Humid and Partly Cloudy,88.48,0.39
2018-06-16 17:00:00,-0.742,1.239,121.633,122.131,Partly Cloudy,89.75,0.47
2018-06-16 18:00:00,3.633,1.064,121.14,121.805,Mostly Cloudy,89.63,0.69
2018-06-16 19:00:00,1.949,0.218,121.257,121.889,Partly Cloudy,88.05,0.36
2018-06-16 20:00:00,2.972,0.014,121.629,122.255,Clear,85.59,0.2
2018-06-16 21:00:00,1.923,-0.008,122.039,122.616,Partly Cloudy,83.56,0.33
2018-06-16 22:00:00,2.978,-0.002,122.051,122.815,Clear,81.67,0.0
2018-06-16 23:00:00,2.922,-0.002,121.998,122.654,Partly Cloudy,79.56,0.34
2018-06-17 00:00:00,2.614,-0.003,122.421,122.96,Clear,77.73,0.0
2018-06-17 01:00:00,1.762,-0.006,122.252,122.546,Clear,76.3,0.0
2018-06-17 02:00:00,0.685,-0.007,122.673,122.994,Clear,74.84,0.08
2018-06-17 03:00:00,0.528,-0.008,122.872,123.253,Partly Cloudy,73.99,0.32
2018-06-17 04:00:00,0.494,-0.008,123.123,123.469,Mostly Cloudy,73.69,0.84
2018-06-17 05:00:00,2.346,-0.003,122.959,123.563,Mostly Cloudy,73.37,0.88
2018-06-17 06:00:00,0.576,-0.018,123.043,123.488,Mostly Cloudy,72.98,0.61
2018-06-17 07:00:00,0.565,0.054,122.857,123.249,Clear,76.01,0.19
2018-06-17 08:00:00,0.147,0.419,122.657,122.959,Humid and Mostly Cloudy,78.9,0.75
2018-06-17 09:00:00,0.092,0.516,122.17,122.6,Humid and Overcast,80.56,1.0
2018-06-17 10:00:00,-0.736,1.353,122.25,122.544,Humid and Overcast,81.87,0.98
2018-06-17 11:00:00,-0.653,1.803,122.897,123.022,Humid and Overcast,84.45,0.98
2018-06-17 12:00:00,-3.538,4.157,122.845,123.288,Mostly Cloudy,87.25,0.75
2018-06-17 13:00:00,-3.05,3.578,122.293,122.793,Mostly Cloudy,89.07,0.79
2018-06-17 14:00:00,-1.668,2.178,121.763,122.227,Mostly Cloudy,90.67,0.86
2018-06-17 15:00:00,-1.783,2.539,121.765,122.198,Mostly Cloudy,91.55,0.62
2018-06-17 16:00:00,1.67,0.788,121.076,121.534,Mostly Cloudy,91.3,0.75
2018-06-17 17:00:00,0.785,2.267,121.48,122.038,Humid and Partly Cloudy,89.88,0.53
2018-06-17 18:00:00,-0.366,1.281,121.321,121.933,Humid and Partly Cloudy,87.28,0.33
2018-06-17 19:00:00,2.907,0.465,121.177,122.129,Humid,84.64,0.17
2018-06-17 20:00:00,3.418,0.055,121.486,122.188,Humid,82.87,0.0
2018-06-17 21:00:00,2.423,-0.01,121.847,122.483,Humid,81.34,0.17
2018-06-17 22:00:00,3.413,-0.001,121.564,122.288,Humid and Partly Cloudy,80.47,0.32
2018-06-17 23:00:00,3.198,-0.001,121.933,122.661,Humid and Mostly Cloudy,80.06,0.73
2018-06-18 00:00:00,0.668,-0.007,122.207,122.479,Humid and Overcast,79.42,1.0
2018-06-18 01:00:00,2.102,-0.005,122.26,122.842,Humid and Overcast,78.24,1.0
2018-06-18 02:00:00,0.932,-0.007,122.547,122.943,Humid and Overcast,77.3,1.0
2018-06-18 03:00:00,2.105,-0.004,122.579,123.124,Humid and Overcast,76.23,1.0
2018-06-18 04:00:00,0.463,-0.008,122.702,123.028,Humid and Overcast,75.64,1.0
2018-06-18 05:00:00,0.52,-0.008,122.756,123.114,Humid and Overcast,75.18,1.0
2018-06-18 06:00:00,0.594,-0.018,122.417,122.953,Humid and Overcast,75.13,0.99
2018-06-18 07:00:00,1.269,0.067,122.285,122.8,Humid and Mostly Cloudy,75.78,0.86
2018-06-18 08:00:00,0.597,0.361,122.275,122.612,Humid and Mostly Cloudy,77.45,0.81
2018-06-18 09:00:00,-0.636,1.163,122.438,123.092,Humid and Mostly Cloudy,79.21,0.9
